Name,Price,Category
Lindt Lindor Extra Dark Çikolata %60 Kakao 100 g,"22,50 TL",Çikolatalar
Milka Çilekli Yoğurtlu Çikolata 100 g,"5,45 TL",Çikolatalar
Lindt Excellence Dark Çilekli Çikolata 100G,"22,50 TL",Çikolatalar
Milka Tuc Krakerli Çikolata 87 g,"7,95 TL",Çikolatalar
Milka Lu Bisküvili Çikolata 87 g,"7,95 TL",Çikolatalar
Milka Tablet Oreo 100 g,"5,45 TL",Çikolatalar
Ülker Oneo Karpuz Aromalı Flıptop Draje Sakız 21 g,"1,50 TL",Çikolatalar
Ülker Oneo Slims Nane Aromalı Sakız14 g,"1,50 TL",Çikolatalar
Falım Sakız Karpuzlu 5'li 35 g,"2,90 TL",Çikolatalar
Vivident Extra Naneli Şerit Sakız 14'lü,"5,65 TL",Çikolatalar
Vivident Sakız Karpuz ve Asai Üzümü 14 Adet,"5,65 TL",Çikolatalar
First Sensations Sakız Çilek Aromalı 27 g,"4,65 TL",Çikolatalar
Ülker Oneo Flıptop Çilek Aromalı Draje Sakız 21 g,"1,50 TL",Çikolatalar
Vivident Active  Nane Aromalı Şerit Sakız 14 Adet,"5,65 TL",Çikolatalar
Vivident Şerit Sakız Çilek ve Mandalina 14 Adet,"5,65 TL",Çikolatalar
Tipitip 27 g,"4,75 TL",Tablet Sakızlar
Vivident Damla Sakızlı Şerit Sakız 14 Adet,"5,65 TL",Tablet Sakzlar
Vivident Damla Sakızı Aromalı Drahe Sakız 70 g,"11,50 TL",Tablet Sakızlar
Vivident Fruit  Mix Sakız 96 g,"14,95 TL",Tablet Sakzlar
First Sensations Sakız Karadut Gizemi 27 g,"4,65 TL",Tablet Sakızlar
Falım Sakız Orman Meyveli 5'li 35 g,"2,90 TL",Tablet Sakzlar
Ülker Yıldız Şekersiz Stıck Nane Aromalı Sakız 3X7Gr,"1,40 TL",Tablet Sakızlar
Bigbabol Çılgın Meyveler Box 40 g,"3,25 TL",Tablet Sakzlar
Ülker Yıldız Şekersiz Stıck Damla Sakız 3X7Gr,"1,40 TL",Tablet Sakızlar
First Sensations Sakız Damla Sakızlı 27 g,"4,65 TL",Tablet Sakzlar
Falım Sakız Çilekli 5'li 35 g,"2,90 TL",Tablet Sakızlar
Falım Sakız Damla Sakızlı 5'li 35 g,"2,90 TL",Tablet Sakzlar
First Sensations Sakız Tropikal Meyve Aromalı 27 g,"4,65 TL",Tablet Sakızlar
Falım Sakız Nane Aromalı 5'li 35 g,"2,90 TL",Tablet Sakzlar
Falım Sakız Karışık Meyveli 5'li 35 g,"2,90 TL",Tablet Sakızlar
Vivident Xylit Damla Sakızı Aromalı Şerit Sakız 33 g,"5,65 TL",Tablet Sakzlar
Vivident Storming Karpuz Aromalı Sakız 33 g,"5,65 TL",Tablet Sakızlar
First Sensations Sakız Karpuz Aromalı 27 g,"4,65 TL",Tablet Sakzlar
First Sensations Sakız Keskin Nane Aromalı 27 g,"4,65 TL",Tablet Sakızlar
Vivident Xylit Çilek Aromalı Sakız 33 g,"5,65 TL",Tablet Sakzlar
Vivident Xylit Naneli Sakız 33 g,"5,65 TL",Tablet Sakızlar
Vivident Xylit Naneli Aromalı Sakız 33 g,"5,65 TL",Tablet Sakzlar
Falım Işıl Sakız Naneli 5'li 40 g,"2,90 TL",Tablet Sakızlar
Vivident White Karbonatlı Sakız 70 g,"11,50 TL",Tablet Sakzlar
Vivident Damla Sakızı Aromalı Draje Sakız  Box 22 g,"5,20 TL",Tablet Sakızlar
Ülker Oneo Slims Şeftali Aromalı Sakız 14 g,"1,50 TL",Tablet Sakzlar
Ülker Oneo Çilek Aromalı Bottle Draje Sakız 60 g,"4,75 TL",Tablet Sakızlar
Ülker Oneo Nane Aromalı Bottle Draje Sakız 60 g,"4,75 TL",Tablet Sakzlar
Ülker Oneo 60 Draje Sakız 34 g,"4,75 TL",Tablet Sakızlar
Ülker Oneo Slims Karpuz Aromalı Sakız 14 g,"1,50 TL",Tablet Sakzlar
Vivident Fruit Çilekli Sakız 93 g,"14,95 TL",Tablet Sakızlar
Vivident Xylit Şekersiz Meyve Sulu Sakız 22 g,"5,20 TL",Tablet Sakzlar
Falım Sakız Naneli 2'li 24 g,"2,60 TL",Tablet Sakızlar
Rocco Strip Nane Aromalı Şekersiz Ağızda Eriyen Ferahlatıcı Şeker 24 Adet,"3,00 TL",Tablet Sakzlar
Rocco Strip Keskin Nane Aromalı Şekersiz Ağızda Eriyen Ferahlatıcı Şeker 24 Adet,"3,00 TL",Tablet Sakızlar
First Sensations Sakız Yeşil Nane Aromalı 27 g,"4,65 TL",Tablet Sakzlar
Falım Sakız Damla Sakızlı 5'li 35 g,"2,60 TL",Tablet Sakızlar
Vivident Xylit Yeşil Nane Aromalı Draje Sakız 50 adet,"11,50 TL",Tablet Sakzlar
Vivident Full Fresh Nane Aromalı Sakız 96 g,"14,95 TL",Tablet Sakızlar
Vivident Full Fresh Nane Aromalı Sakız 22 g Box,"5,20 TL",Tablet Sakzlar
Vivident Extra NAne Aromalı Sakız 21 g,"5,20 TL",Tablet Sakızlar
"First Buz Serinliği 23,1 g","3,75 TL",Tablet Sakzlar
Vivident Delete Nane Aromalı Draje Sakız 13 g,"5,20 TL",Tablet Sakızlar
Ülker Oneo Slims Yeşil Nane Aromalı Sakız 14 g,"1,50 TL",Tablet Sakzlar
Vivident Extra Bottle 66 g,"11,50 TL",Draje Sakızlar
Ülker Oneo Yeşil Nane Aroamlı Draje Sakız 21 g,"1,50 TL",Draje Sakzlar
Vivident Yeşil Nane Aromalı Sakız Box 22 g,"5,20 TL",Draje Sakızlar
First Sensation X-Fresh Nane 27 g,"4,65 TL",Draje Sakzlar
Tadım Siyah Ayçekirdek 170 g,"6,00 TL",Draje Sakızlar
"Dakota Çekirdek, kg","19,90 TL",Draje Sakzlar
Kabak Çekirdeği Kg,"19,90 TL",Draje Sakızlar
Peyman Çitliyo Klasik Ay Çekirdeği 130 G,"4,00 TL",Draje Sakzlar
Peyman Çitliyo Ala Daha Tuzlu Ayçekirdeği 130 g,"4,00 TL",Draje Sakızlar
Tuzsuz Edirne Kabak,"24,90 TL",Draje Sakzlar
Papağan Ayçekirdeği 180 g,"5,00 TL",Çekirdek
Peyman Ayçekirdeği 260 g,"8,00 TL",Çekirdek
Peyman Dorleo Kabak Çekirdeği Kavrulmuş ve Tuzlu 135 G,"8,50 TL",Çekirdek
Tadım Bol Tuzlu Ayçekirdek 200 g,"5,50 TL",Çekirdek
Peyman Çitliyo Daha Tuzlu Ayçekirdeği 260g,"8,00 TL",Çekirdek
Peyman Çitliyo Ala Tuzsuz Ayçekirdeği 125 g,"4,00 TL",Çekirdek
Tadım Kavrulmuş Kabak Çekirdeği 80 g,"4,00 TL",Çekirdek
Carrefour Ayçekirdeği 250 g,"3,45 TL",Çekirdek
Carrefour Kabak Çekirdeği 200G,"4,95 TL",Çekirdek
Çitliyo Kara Şimşek 170 g,"7,00 TL",Çekirdek
Tadım Ayçekirdeği Bol Tuzlu 111 g,"3,00 TL",Çekirdek
Tadım Ayçekirdeği Klasik 111 g,"3,00 TL",Çekirdek
Tadım Tuzlu Ayçekirdeği 74 g,"2,00 TL",Çekirdek
Tadım Ayçekirdeği Klasik 74 g,"2,00 TL",Çekirdek
Carrefour Ay Çekirdeği 400 g,"5,00 TL",Çekirdek
Tadım Kavrulmuş Kabak Çekirdek 180 g,"9,00 TL",Çekirdek
Tadım Ayçekirdeği 200 g,"5,50 TL",Çekirdek
Peyman Bahçeden Çiğ İç Kabak Çekirdeği 150 g,"15,00 TL",Çekirdek
Papağan Ayçekirdeği 360 g,"10,00 TL",Çekirdek
Nevada Çekirdek,"24,90 TL",Çekirdek
Soslu Mısır Kavurga Kg,"17,90 TL",Çekirdek
Bağdat Hindistan Cevizi 50 g,"4,95 TL",Çekirdek
Peyman Bahçeden Kuru Erik 200 G,"15,00 TL",Çekirdek
Arifoğlu Kuş Üzümü 40 g,"4,95 TL",Çekirdek
Peyman Bahçeden Kuru Kayısı 180 G,"9,00 TL",Mısır ve Diğer Çerezler
Tadım Kavrulmuş Mısır 180 g,"7,00 TL",Msr ve Diğer Çerezler
Bağdat Kuş Üzümü 40 g,"4,95 TL",Mısır ve Diğer Çerezler
Peyman Bahçeden İç Ceviz 140 g,"22,00 TL",Msr ve Diğer Çerezler
Peyman Bahçeden Günkurusu 190 g,"10,50 TL",Mısır ve Diğer Çerezler
Arifoğlu Hindistan Cevizi Rende,"19,50 TL",Msr ve Diğer Çerezler
Tadım Ceviz içi 150 g,"22,00 TL",Mısır ve Diğer Çerezler
Peyman Bahçeden Vişne Kurusu 120  g,"17,00 TL",Msr ve Diğer Çerezler
Carrefour Kabuklu Ceviz 400 g,"15,90 TL",Mısır ve Diğer Çerezler
Tadım Kuru Erik 125 g,"8,00 TL",Msr ve Diğer Çerezler
Tadım Güneşte Kurutulmuş Kayısı 140 g,"9,00 TL",Mısır ve Diğer Çerezler
Tadım Kuru Kayısı 140 g,"8,00 TL",Msr ve Diğer Çerezler
Tadım Hurma 163 g,"16,00 TL",Mısır ve Diğer Çerezler
Carrefour Ceviz İçi 150 g,"11,75 TL",Msr ve Diğer Çerezler
Papağan Ceviz 120 g,"21,00 TL",Mısır ve Diğer Çerezler
Bağdat Hindistan Cevizi Ekonomik Poşet 160 g,"11,95 TL",Msr ve Diğer Çerezler
Tadım Üzüm 140 g,"5,00 TL",Mısır ve Diğer Çerezler
Peyman Cranberry Kurutulmuş 150 Gr,"24,00 TL",Msr ve Diğer Çerezler
Leblebi Sarı,"17,90 TL",Mısır ve Diğer Çerezler
Beyaz Leblebi,"24,90 TL",Msr ve Diğer Çerezler
Tadım Sarı Leblebi Çifte Kavrulmuş 200 g,"8,75 TL",Mısır ve Diğer Çerezler
Peyman Dorleo Beyaz Leblebi Kavrulmuş ve Tuzlu 200 g,"8,50 TL",Msr ve Diğer Çerezler
Peyman Dorleo Benekli Leblebi Kavrulmuş 200 g,"8,00 TL",Mısır ve Diğer Çerezler
Carrefour Beyaz Leblebi 150 g,"3,35 TL",Msr ve Diğer Çerezler
Carrefoursa Sarı Leblebi 150 g,"3,35 TL",Leblebi
Tadım Beyaz Leblebi 200 g,"7,75 TL",Leblebi
Tuzlu Sarı Leblebi,"24,90 TL",Leblebi
Çıtır  Leblebi,"19,90 TL",Leblebi
Leblebi Şekeri,"19,90 TL",Leblebi
Lüks Kokteyl Kuruyemiş,"44,90 TL",Leblebi
Peyman Dor Leo Asorti Mix 140 g,"16,90 TL",Leblebi
Kokteyl Kuruyemiş,"46,90 TL",Leblebi
Peyman Soslu Karışık Kuruyemiş 180 g,"12,50 TL",Leblebi
Tadım Kokteyl 180  g,"12,00 TL",Leblebi
Karışık  Kuruyemiş,"47,25 TL",Kokteyl / Karışık Çerez
Peyman Klasik Kuruyemiş 180 g,"12,00 TL",Kokteyl  Karşk Çerez
Tadım Kokteyl Klasik 180 g,"13,00 TL",Kokteyl / Karışık Çerez
Tadım Kokteyl 75 g,"5,50 TL",Kokteyl  Karşk Çerez
Mp Diyet Karışık,"59,90 TL",Kokteyl / Karışık Çerez
"Malatya Pazarı Lüks Karışık Kuruyemiş, kg","99,90 TL",Kokteyl  Karşk Çerez
Tadım Karnaval 180 g,"26,00 TL",Kokteyl / Karışık Çerez
Peyman İkramlık Karışık Kuruyemiş 165 g,"16,00 TL",Kokteyl  Karşk Çerez
Papağan Mix Klasik 158 g,"10,00 TL",Kokteyl / Karışık Çerez
Ekonomik Tuzlu Fıstık kg,"21,90 TL",Kokteyl  Karşk Çerez
Siirt Fıstığı kg,"169,00 TL",Kokteyl / Karışık Çerez
Antep Fıstığı kg,"69,90 TL",Kokteyl  Karşk Çerez
Tadım Ringo 200 g,"10,00 TL",Kokteyl / Karışık Çerez
Topy Fıstık,"32,90 TL",Kokteyl  Karşk Çerez
Antep Fıstık,"74,90 TL",Fıstık
Tuzsuz Yer Fıstığı,"34,90 TL",Fstk
Tadım Antep Fıstık 90 g,"12,00 TL",Fıstık
Tadım Tuzlu Yer Fıstığı 90 g,"4,00 TL",Fstk
Papağan Tuzlu Fıstık 170 g,"5,50 TL",Fıstık
Peyman Bahçeden Çiğ Kaju Fıstığı 140 G,"23,75 TL",Fstk
Peyman Dorleo Kabuklu Antep Fıstığı Kavrulmuş ve Tuzlu 137 g,"19,75 TL",Fıstık
Peyman Dorleo İç Yer Fıstığı 170 G,"7,00 TL",Fstk
Antep Fıstığı İçi,"189,90 TL",Fıstık
Papağan Kaju 140 g,"23,00 TL",Fstk
Peyman Nutzz Taccolu Kızartılmış Yer Fıstığı 145 G,"7,50 TL",Fıstık
Peyman Nutzz Tuzlu Kızartılmış Yer Fıstığı 145 G,"7,50 TL",Fstk
Tadım İşlenmiş Yer Fıstığı 40 g,"2,00 TL",Fıstık
Tarım Kredi Kavrulmuş Antep Fıstığı 170 g,"18,90 TL",Fstk
Carrefour Tuzlu Yer Fıstığı 150 g,"5,20 TL",Fıstık
Tadım Kabuklu Yer Fıstığı 250 g,"10,00 TL",Fstk
Tadım Kavrulmuş Antep Fıstık 180 g,"24,00 TL",Fıstık
Tadım Yer Fıstığı 200 g,"8,50 TL",Fstk
Tadım Soslu Yer Fıstığı 200 g,"9,50 TL",Fıstık
Papağan Antep Fıstığı 135 g,"18,00 TL",Fstk
Susamlı Fıstık,"36,90 TL",Fıstık
Tuzlu Fıstık,"17,90 TL",Fstk
Kabuklu Fıstık,"24,90 TL",Fıstık
Yer Fıstığı 500 g,"14,90 TL",Fstk
Kaju Fıstık,"124,90 TL",Fıstık
Fındık İçi Giresun,"79,90 TL",Fstk
Papağan Fındık İçi 180 g,"13,50 TL",Fındık
Peyman Bahçeden Çiğ İç Fındık 200 g,"20,00 TL",Fndk
Peyman Dorleo İç Fındık Kavrulmuş 200 G,"19,00 TL",Fındık
Fındık İçi,"59,90 TL",Fndk
Kabuklu Fındık,"28,45 TL",Fındık
Tadım Fındık İçi 90 g,"9,00 TL",Fndk
Fındık İçi kg,"69,90 TL",Fındık
Carrefour Çiğ Fındık İçi 150 g,"9,90 TL",Fndk
Tadım Fındık İçi 200 g,"19,00 TL",Fındık
Kavrulmuş Fındık İçi,"44,90 TL",Fndk
Fındık İçi Çiğ,"59,90 TL",Fındık
Ceviz kg,"26,89 TL",Fndk
Malatya Pazarı Ceviz Lüks Gurme,"99,00 TL",Fındık
Ceviz İçi,"79,90 TL",Fndk
Tadım Badem İçi 90 g,"12,00 TL",Fındık
Peyman Bahçeden Çiğ İç Tatlı Badem 175g,"24,00 TL",Fndk
Papağan Badem İçi 160 g,"21,50 TL",Fındık
Peyman Dorleo İç Tatlı Badem Kavrulmuş ve Tuzlu 175 G,"24,00 TL",Fndk
Tarım Kredi Birlik Kavrulmuş Badem İçi 170 g,"16,90 TL",Fındık
Carrefour Badem İçi 150 g,"12,95 TL",Fndk
Tadım Kavrulmuş Badem İçi 180 g,"24,00 TL",Fındık
Papağan Altın Meyveler İç Tatlı Bedem İçi 145 g,"21,50 TL",Fndk
Çiğ Badem,"99,90 TL",Badem
Lay's Fırından Kurutulmuş Domates  Fesleğen 100 g,"4,75 TL",Badem
Ruffless Peynır Sogan Super Boy 107 g,"4,75 TL",Patates Cipsi
Ruffles Originals Sade Patates Cipsi Parti Boy 150 g,"6,00 TL",Patates Cipsi
LAYS FRINDAN PARTİ BOY 134 GR,"6,00 TL",Patates Cipsi
Pringles Paprika 165 g,"12,00 TL",Patates Cipsi
Chips Master Klasik Süper Boy 104 g,"4,00 TL",Patates Cipsi
Pringles Peynir Soğan Aromalı Cips 165 g,"12,00 TL",Patates Cipsi
Pringles Barbekü Soslu Cips 165 g,"12,00 TL",Patates Cipsi
Pringles Orjinal Cips 165 g,"12,00 TL",Patates Cipsi
Lays Klasik Ekonomik Paket Patates Cipsi Mega 193 g,"7,00 TL",Patates Cipsi
Chips Master Klasik Parti Boy 156 g,"5,75 TL",Patates Cipsi
Ruffles Originals Sade Patates Cipsi Aile Boy 72 g,"3,00 TL",Patates Cipsi
Ruffles Originals Sade Patates Cipsi Mega Boy Ekonomik Paket 193 g,"7,00 TL",Patates Cipsi
Ruffles Ketçap Aroma Çeşnili Patates Cipsi Süper Boy 107  g,"4,75 TL",Patates Cipsi
Lays Klasik Patates Cipsi Süper Boy 134 g,"3,95 TL",Patates Cipsi
Lays Klasik Patates Cipsi Aile Boy 72 g,"3,00 TL",Patates Cipsi
Lays Fırından Yoğurt Ve Mevsim Yeşillikleri Çeşnili Patates Cipsi Süper Boy 120 g,"4,75 TL",Patates Cipsi
Pringles Tortilla Nacho Peynir 160 g,"12,00 TL",Patates Cipsi
Lay's Tulum Peynirli Süper Boy,"4,75 TL",Patates Cipsi
Cipso Tırtıklı Orginal Süper Boy 104 g,"3,50 TL",Patates Cipsi
Pringles Tortilla Ekşi Krema 160 g,"12,00 TL",Patates Cipsi
Pringles Nacho Peynirli 165 g,"12,00 TL",Patates Cipsi
Chips Master Yoğurt Parti Boy 156 g,"6,00 TL",Patates Cipsi
Pringles Kremalı Soğan Aromalı Cips 165 g,"12,00 TL",Patates Cipsi
Pringles Hot  Spicy Cips 165 g,"12,00 TL",Patates Cipsi
Ruffles Ketçap Aroma Çeşnili Patates Cipsi Parti Boy 150 g,"6,00 TL",Patates Cipsi
Lays Baharat Çeşnili Patates Cipsi Parti Boy 150g,"6,00 TL",Patates Cipsi
Lays Baharat Çeşnili Patates Cipsi Super Boy 107 g,"4,75 TL",Patates Cipsi
Doritos Hotcorn Acı Biber Çeşnili Süper Boy 121 g,"4,75 TL",Patates Cipsi
Patos Baharatlı Parti Paketi 167 G,"6,00 TL",Patates Cipsi
Doritos Taco Baharat Çeşnili Mısır Cipsi Süper Boy 121 g,"4,25 TL",Patates Cipsi
Doritos Taco Baharat Çeşnili Mısır Cipsi Parti Boy 169 g,"6,00 TL",Patates Cipsi
Patos Acı Soslu Süper Boy 109 G,"3,50 TL",Patates Cipsi
Doritos Nacho Peynirli Mısır Cipsi Super Boy 121 g,"4,75 TL",Mısır Cipsi
Doritos Taco Baharat Çeşnili Mısır Cipsi Aile Boy 82 g,"3,00 TL",Msr Cipsi
Patos Critos Peynirli Süper Boy 105 G,"3,50 TL",Mısır Cipsi
Doritos Taco Baharat Çeşnili Mısır Cipsi Mega Boy 218 g,"7,00 TL",Msr Cipsi
Patos Rolls Acı Parti Boy 167 G,"5,75 TL",Mısır Cipsi
Patos Acı Soslu Parti Boy 167 G,"5,75 TL",Msr Cipsi
Doritos Extreme Maxicano Acı Baharatlı Mısır Cipsi Süper Boy 113 g,"4,75 TL",Mısır Cipsi
Doritos Nacho Peynirli Mısır Cipsi Parti Boy 169 g,"6,00 TL",Msr Cipsi
Cheetos Fırından Kıvır Kıvır Peynir Ve Baharat Aromalı Aile Boy 27 g,"1,00 TL",Mısır Cipsi
Cheetos Fırından Peynir Aromalı Mısır Cipsi Aile Boy 25 g,"1,00 TL",Msr Cipsi
Casa Fiesta Tortilla Cips 453 g,"26,95 TL",Mısır Cipsi
Çerezos Fox Aile Boy 35 g,"1,00 TL",Msr Cipsi
Cheetos Fırından Tatlı Acıbiber Aroma Çeşnili Msıır Cipsi  Aile Boy 25 g,"1,00 TL",Mısır Cipsi
Cheetos Fırından Fıstıklı Mısır Cipsi Aile Boy 25 g,"1,00 TL",Msr Cipsi
Çerezza TV Süt Mısırı Aroma Çeşnili Mısır Çerezi Süper Boy 117 g,"4,75 TL",Diğer Cipsler
Çerezza Sinema Peynir Ve Soğan Aroma Çeşnili Mısır Çerezi Parti Boy 161 g,"6,00 TL",Diğer Cipsler
Cheetos Fırından Biftek Ve Soğan Aromalı Mısır Cipsi Aile Boy 25 g        g,"1,00 TL",Diğer Cipsler
Cheetos Çerez Fıstıklı 3 Al 1 Öde 43 g,"1,25 TL",Diğer Cipsler
Çerezza Sinema Peynir Ve Soğan Aroma Çeşnili Mısır Çerezi Süper Boy 117 g,"4,75 TL",Diğer Cipsler
Çerezos Süt Mısır Süper Paket 118 g,"3,50 TL",Diğer Cipsler
Eti Sosbom 50 g,"2,00 TL",Diğer Cipsler
Eti Süt Burger Kakaolu 35 g,"1,35 TL",Diğer Cipsler
Ferrero Kınder Joy T3 Kızlara Özel 60 G,"10,50 TL",Diğer Cipsler
Ferrero Kınder Joy T3 Erkeklere Özel,"10,50 TL",Diğer Cipsler
Ferrero Kınder Joy T1 Kızlara Özel 20 G                  ,"3,50 TL",Diğer Cipsler
Ferrero Kınder Joy T1 Erkeklere Özel 20 G                ,"3,50 TL",Diğer Cipsler
Milka Milkinis 8 Sticks 44 g,"3,95 TL",Çocuk Çikolataları
Ozmo Cornet MP 4*25 g,"5,00 TL",Çocuk Çikolatalar
Ferrero Kinder Bueno 43 G,"4,95 TL",Çocuk Çikolataları
Ferrero Kinder Chocolate 4 Lü 50 G,"4,50 TL",Çocuk Çikolatalar
Petito Doypack 72 g,"5,50 TL",Çocuk Çikolataları
Kinder Pingui Çikolatalı 4*30 gr,"5,50 TL",Çocuk Çikolatalar
Ülker Smartt Kornet Çikolata 32 g,"1,25 TL",Çocuk Çikolataları
Eti Petito 18 g,"1,00 TL",Çocuk Çikolatalar
M Çikolatalı 45 g,"4,00 TL",Çocuk Çikolataları
Şölen Ozmofun Sütlü Çikolata,"2,00 TL",Çocuk Çikolatalar
Nutella GO! 52 g,"5,25 TL",Çocuk Çikolataları
Kinder Süt Dilimi 4*28 gr,"5,30 TL",Çocuk Çikolatalar
Eti Süt Burger 35 g,"1,35 TL",Çocuk Çikolataları
Şölen Ozmo Egg Oyuncaklı Yumurta 3'lü,"10,95 TL",Çocuk Çikolatalar
Kinder Pingui Çikolatalı 30 g,"1,50 TL",Çocuk Çikolataları
Milka Bonibon 3x72 g Tüp,"4,95 TL",Çocuk Çikolatalar
Milka Bonibon Tekli 24 g,"2,50 TL",Çocuk Çikolataları
Kinder Süt Dilimi 28 gr,"1,40 TL",Çocuk Çikolatalar
Petito Mini Çekmeceli 32 g,"2,50 TL",Çocuk Çikolataları
Şölen Ozmo Cornet 25 g,"1,25 TL",Çocuk Çikolatalar
Ülker Smartt Sütkek 35 g,"2,00 TL",Çocuk Çikolataları
Eti Pastamia Ballı Cevizli Dilim Pasta,"2,00 TL",Çocuk Çikolatalar
Eti Süt Çilekli Burger 35 g,"1,35 TL",Çocuk Çikolataları
Ozmo Cornet Muzlu 25 G,"1,25 TL",Çocuk Çikolatalar
ETİ SÜTBURGER MUZLU 35 g,"1,35 TL",Çocuk Çikolataları
M's Fıstıklı Draje 100 g,"7,50 TL",Çocuk Çikolatalar
Kinder Sütlü Delice 39 g,"2,50 TL",Çocuk Çikolataları
Eti Süt Burger Hindistan Cevizli 35 g,"1,35 TL",Çocuk Çikolatalar
Şölen Ozmo Yumurta 20 g,"3,75 TL",Çocuk Çikolataları
Koska Fındık Püreli Tahin Pekmez % Grissini 55 G,"3,95 TL",Çocuk Çikolatalar
Petito Bitter Sütlü Çubuk Çikolata 15 g,"1,00 TL",Çocuk Çikolataları
Ülker Smartt Yumurta Çikolata 3x20 g,"10,00 TL",Çocuk Çikolatalar
Torku Miniki Nuga 25 g,"1,00 TL",Çocuk Çikolataları
Torku Miniki Sütlü Çikolata 88 g,"3,95 TL",Çocuk Çikolatalar
Ozmo Go 30 g,"3,00 TL",Çocuk Çikolataları
Ülker Çikolata Sütlü Kare 70 g,"2,95 TL",Çocuk Çikolatalar
Nestlé Classic Sütlü Tablet 65 g,"3,40 TL",Sütlü Çikolata
Eti Çikolata Keyfi Üzümlü Sütlü 34 g,"1,50 TL",Sütlü Çikolata
Nestlé 1927 Çikolata Ekstra Sütlü 65 g,"4,50 TL",Sütlü Çikolata
Ülker Sütlü Tablet Çikolata 80 g,"4,25 TL",Sütlü Çikolata
Ülker Caramio Karamelli Kare Çikolata 55 g,"2,25 TL",Sütlü Çikolata
Nestlé Classic Sütlü Kare 65 g,"3,50 TL",Sütlü Çikolata
Eti Sütlü Kare Çikolata Keyfi 75 g,"3,50 TL",Sütlü Çikolata
Ülker Napoliten Çikolata 33 g,"2,25 TL",Sütlü Çikolata
Şölen Milango Portakallı 292 g,"27,90 TL",Sütlü Çikolata
Fiorella Madlen Çikolata 150 g,"7,90 TL",Sütlü Çikolata
Şölen Madlen Sütlü Bitter 250 g,"21,95 TL",Sütlü Çikolata
Ülker Çikolatin 400 g Poşet,"18,45 TL",Sütlü Çikolata
Elit Bohem Çikolata 400 g,"34,95 TL",Sütlü Çikolata
Elit Madlen Çikolata 288 g,"29,95 TL",Sütlü Çikolata
Şölen Matmazel Çikolata 300 g,"21,90 TL",Sütlü Çikolata
Torku Buse Madlen 260 g,"15,90 TL",Sütlü Çikolata
Elit Gourmet Collection 170 g,"26,95 TL",Hediyelik Çikolatalar
Şölen Milango Antep Fıstıklı 292 g,"34,90 TL",Hediyelik Çikolatalar
Şölen Tual Gold 400 g,"24,95 TL",Hediyelik Çikolatalar
Şölen Milango Frambuazlı 285 g,"27,90 TL",Hediyelik Çikolatalar
Torku Buse Krokanlı Fındıklı Fıstıklı 260 g,"15,90 TL",Hediyelik Çikolatalar
Ülker Jole Karışık Meyveli Şeker 350 g,"7,00 TL",Hediyelik Çikolatalar
Ülker Ece Çikolata Fındıklı 430 g,"23,75 TL",Hediyelik Çikolatalar
Torku Seraser Süt ve Bitter Madlen Çikolata 200 g,"11,90 TL",Hediyelik Çikolatalar
Fiorella Fındık Kremalı Baton Çikolata,"12,95 TL",Hediyelik Çikolatalar
Torku Dream Bol Sütlü Çikolata 75 g,"5,75 TL",Hediyelik Çikolatalar
Ülker Çikolata Tablet Hindistan Cevizli 50 g,"3,25 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Nestle Damak Antep Fıstıklı Sütlü Çikolata Kare 65 g,"6,50 TL",Fstkl Meyveli ve Diğer Çikolatalar
Torku Fıstıklı Tablet Çikolata 70 g,"5,50 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Eti Karam Bademli Portakallı Çikolata 70 g,"5,50 TL",Fstkl Meyveli ve Diğer Çikolatalar
Ülker Bitter Antep Fıstıklı Kare Çikolata 70 g,"5,50 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Eti Bol Antep Fıstıklı Çikolata 30 g,"2,75 TL",Fstkl Meyveli ve Diğer Çikolatalar
Eti Çikolata Keyfi Antep Fıstıklı Uzun 36 g,"2,00 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Nestlé Classic Fıstıklı 65 g,"5,50 TL",Fstkl Meyveli ve Diğer Çikolatalar
Nestle Damak Antep Fıstıklı Sütlü Çikolata 70 g,"6,75 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Eti Antep Fıstıklı Kare Tablet Çikolota 80 g,"5,50 TL",Fstkl Meyveli ve Diğer Çikolatalar
Ülker Çikolata Antep Fıstıklı Kare 70 g,"5,50 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Ülker Çikolata Fındıklı Kare 70 g,"4,00 TL",Fstkl Meyveli ve Diğer Çikolatalar
Nestle Damak Gece Antep Fıstıklı Bitter Çikolata 70 g Kare,"6,50 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Ülker Çikolata Tablet Bitter Karadut 47 g,"3,25 TL",Fstkl Meyveli ve Diğer Çikolatalar
Nestlé Bitter Tablet Fıstıklı 65 g,"5,50 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Eti Karam Kakao Parçacıklı Çikolata 28 g,"1,75 TL",Fstkl Meyveli ve Diğer Çikolatalar
Bonheur Bitter Badem Draje 60 g,"3,92 TL","Fıstıklı, Meyveli ve Diğer Çikolatalar"
Bonheur Bitter Fıstık Draje 60 g,"5,80 TL",Fstkl Meyveli ve Diğer Çikolatalar
